Dataset,Original_file_name,Distorted_file_name,Width_original,Height_original,Width,Height,Bitrate,Video_codec,FPS,Duration,MOS,CI,Computed_Mos,Window_size,Window_stride,SSIM_Minkowski_pooling,Mode,temporal_pooling,vmaf_v0.6.1,vmaf_v0.6.1neg,vmaf_float_v0.6.1,vmaf_float_v0.6.1neg,vmaf_float_b_v0.6.3,vmaf_b_v0.6.3,vmaf_float_4k_v0.6.1,vmaf_4k_v0.6.1,vmaf_4k_v0.6.1neg,cambi,float_ssim,psnr_y,psnr_cb,psnr_cr,float_ms_ssim,ciede2000,psnr_hvs_y,psnr_hvs_cb,psnr_hvs_cr,psnr_hvs,vmaf_float_b_v0.6.3_bagging,vmaf_float_b_v0.6.3_stddev,vmaf_float_b_v0.6.3_ci_p95_lo,vmaf_float_b_v0.6.3_ci_p95_hi,vmaf_b_v0.6.3_bagging,vmaf_b_v0.6.3_stddev,vmaf_b_v0.6.3_ci_p95_lo,vmaf_b_v0.6.3_ci_p95_hi,integer_vif_scale3,eSSIM,SSIM
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_4000_x264.mp4,1280,720,1920,1080,4000,x264,30,30,4.0,-1,-1,8,4,3,2,percentile_50,83.399147,81.522442,83.414676,81.56070249999999,82.266806,82.2515175,88.2071605,88.197472,86.700143,1.2289585,0.995955,35.117918,41.22071,36.953798000000006,0.993147,39.8608905,40.2639855,42.526267,41.556609,40.5671625,81.65340699999999,2.7402775,76.3918855,86.153154,81.6402405,2.7357815,76.39043749999999,86.1311675,0.9838195,0.8972655,0.9645975
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_4000_x264.mp4,1280,720,1920,1080,4000,x264,30,30,4.0,-1,-1,8,4,3,2,percentile_5,80.11276855,78.18858610000001,80.11955125,78.21094535,78.87749855,78.8583512,85.907299,85.89939775,84.47145505,0.76338365,0.9930371,34.42964135,40.3709921,36.45041875,0.98940355,38.8118672,38.20191835,40.892411550000006,40.070511,38.59990935,78.37077504999999,2.04475435,73.47008725,82.2385556,78.36913539999999,2.0417714,73.45906695000001,82.2218752,0.9706235,0.8873531,0.9558766
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_4000_x264.mp4,1280,720,1920,1080,4000,x264,30,30,4.0,-1,-1,8,4,3,2,percentile_95,85.97405384999999,84.0761315,85.99329815,84.12046749999999,84.68722355,84.67194785000001,89.86552515,89.85387625,88.4226596,2.5814096,0.9980281,35.67537445,42.1566342,38.0951303,0.99602805,41.30881565,42.34354975,44.847626,43.51177095,42.61165905,84.1008542,3.10658945,79.01586055,88.80501465,84.0906399,3.10420365,79.0107187,88.7850777,0.99283435,0.90350405,0.97361805
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_4000_x264.mp4,1280,720,1920,1080,4000,x264,30,30,4.0,-1,-1,8,4,3,2,norm_lp1,83.25075838333333,81.35599062888889,83.26338769222221,81.39528845666665,82.10247712333333,82.08968004444445,88.08000352777776,88.07316189222223,86.60585971444445,1.4696482722222224,0.9958489555555556,35.07676052222222,41.25830357,37.04716665,0.9930511833333334,39.92144889111112,40.28865032777778,42.71691605111111,41.70368871555555,40.604297534444434,81.48973610333334,2.642670051111111,76.28164072000001,85.94919284111111,81.47688120333332,2.6396681333333336,76.27573433111111,85.93087258333333,0.9830293366666668,0.8963755244444445,0.96491473
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_4000_x264.mp4,1280,720,1920,1080,4000,x264,30,30,4.0,-1,-1,8,4,3,2,norm_lp2,83.27275415398923,81.37859991386618,83.28540349695538,81.41799901916686,82.12432151683836,82.11150435738479,88.08952985080641,88.08267324399147,86.61557632636618,1.6063924277540789,0.995850352589078,35.07928802268788,41.26269196946844,37.05036625610561,0.9930536213977488,39.9298033662489,40.30996102971839,42.73666550964239,41.71905218249559,40.62475015166023,81.5117508097969,2.668598192672782,76.30162847853944,85.97589398576228,81.4988791727131,2.665652130041079,76.29569154737928,85.95757681565607,0.9830596683634694,0.8963922188036304,0.9649325535306018
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_4000_x264.mp4,1280,720,1920,1080,4000,x264,30,30,4.0,-1,-1,8,4,3,2,norm_lp3,83.29463300146018,81.40109283281787,83.30730198844155,81.44059133140433,82.14602033446933,82.13318354075906,88.0990167560538,88.09214538135805,86.62525698541008,1.7394628610396052,0.9958517480100694,35.08180968207626,41.26708070144056,37.05358755718822,0.9930560568390686,39.938181854299565,40.33117845376406,42.75650203470405,41.73445771441769,40.64513638994156,81.53363399399446,2.6927825537455683,76.32159439135314,86.00232662583028,81.52074597178365,2.689884683497547,76.31562731386519,85.98401263539138,0.9830898160415188,0.8964088562266823,0.9649503544283378
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_600_x264.mp4,640,480,1920,1080,600,x264,30,30,2.52,-1,-1,8,4,3,2,mean,43.72896291666667,42.33000239888889,43.72931678,42.33496473444445,42.87268142111111,42.87074352555556,59.796329973333336,59.796916816666666,58.72863342111111,3.822381088888889,0.9640181555555556,30.25889633,36.61830510777778,32.57833550666667,0.9576722555555556,34.99560971333333,29.283092424444444,34.504717033333336,32.662609868888886,29.856764031111112,42.63206764555556,2.124214046666667,38.96482005111111,46.09714678777778,42.63049092333334,2.126038926666667,38.96036210666666,46.100888177777776,0.8570042222222223,0.7616709588888888,0.8968233311111111
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_600_x264.mp4,640,480,1920,1080,600,x264,30,30,2.52,-1,-1,8,4,3,2,harmonic_mean,42.95385943229199,41.56507556323082,42.95385214014605,41.56893244929046,42.12961039420736,42.128056663874645,59.56624267084518,59.56706961696467,58.5056717889109,3.6537713220878345,0.963927287037309,30.252311595784587,36.61157032169479,32.571784859068245,0.9576036314148002,34.98036391650521,29.26047767846524,34.48354626119313,32.645849730687964,29.83509238135488,41.92577594756967,2.109400266296748,38.216768906277416,45.43517948562504,41.924473322606566,2.11122092916354,38.21273807487496,45.43924826121714,0.8556638527474112,0.761448290035055,0.8967112385952938
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_600_x264.mp4,640,480,1920,1080,600,x264,30,30,2.52,-1,-1,8,4,3,2,geometric_mean,43.34315382772116,41.94892731552829,43.34333643353016,41.95335218797568,42.5021860212032,42.50043058655653,59.68043627711944,59.681143080835206,58.61624997160799,3.71384135150631,0.9639254038795614,30.25550438060569,36.61484447812236,32.57495038816782,0.9576020082023232,34.98776800756903,29.27143537427205,34.493798642268985,32.653969354469524,29.84559435818141,42.27935440944303,2.1132837234230446,38.59284407690311,45.76515867111284,42.27790780127897,2.115108535266218,38.58859409220482,45.76905043910931,0.8555367186383314,0.7614122914100278,0.8967046953971277
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_600_x264.mp4,640,480,1920,1080,600,x264,30,30,2.52,-1,-1,8,4,3,2,percentile_50,44.320655,42.7912685,44.3201365,42.7992045,43.386556,43.392304,60.158161,60.1604275,59.0568315,3.740331,0.96502,30.3006345,36.58004,32.4960265,0.958073,34.9825995,29.3388125,34.3954785,32.591623,29.8928005,43.1850885,2.1368655,39.574837,46.5416985,43.1900675,2.137964,39.564597500000005,46.5483765,0.859642,0.7637160000000001,0.8962365
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_600_x264.mp4,640,480,1920,1080,600,x264,30,30,2.52,-1,-1,8,4,3,2,percentile_5,34.6537415,33.2731111,34.6658066,33.2816791,34.14045645,34.14194545,53.8264961,53.8186546,52.7976055,2.5651957000000003,0.9404653,29.5769581,35.80067205,31.972444,0.9372983,33.90249705,27.98321695,33.15274725,31.45368455,28.5708096,34.0060524,1.77042645,30.2970193,37.57271675,33.99288515,1.7715427,30.28157995,37.5823941,0.7747528,0.72915055,0.873946
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_600_x264.mp4,640,480,1920,1080,600,x264,30,30,2.52,-1,-1,8,4,3,2,percentile_95,51.7820636,50.1452889,51.78949345,50.15970984999999,50.78150865,50.77723665,65.0627015,65.064276,63.89666085,5.380605699999999,0.98079085,30.8892797,37.4029583,33.5257893,0.97271865,36.220928050000005,30.4997142,35.92168725,33.82643615,31.06325705,50.3134431,2.4402787,46.3665647,53.97234865,50.30425625,2.4427275,46.353077,53.9728574,0.92163745,0.7886926,0.91865695
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_600_x264.mp4,640,480,1920,1080,600,x264,30,30,2.52,-1,-1,8,4,3,2,norm_lp1,43.72896291666667,42.33000239888889,43.72931678,42.33496473444445,42.87268142111111,42.87074352555556,59.796329973333336,59.796916816666666,58.72863342111111,3.822381088888889,0.9640181555555556,30.25889633,36.61830510777778,32.57833550666667,0.9576722555555556,34.99560971333333,29.283092424444444,34.504717033333336,32.662609868888886,29.856764031111112,42.63206764555556,2.124214046666667,38.96482005111111,46.09714678777778,42.63049092333334,2.126038926666667,38.96036210666666,46.100888177777776,0.8570042222222223,0.7616709588888888,0.8968233311111111
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_600_x264.mp4,640,480,1920,1080,600,x264,30,30,2.52,-1,-1,8,4,3,2,norm_lp2,44.094247373836616,42.691002391218966,44.09475142696572,42.6964576679688,43.22430507663249,43.222206443640566,59.91006525097189,59.910536189957575,58.8390249957408,3.9327424335909305,0.964110226454941,30.26226802564108,36.62176824376295,32.58174076524865,0.9577421178137614,35.003452008335586,29.29466760958568,34.515691277772085,32.67125779057896,29.8678681632238,42.96766084615222,2.1350877800695733,39.31493687793741,46.416469231969074,42.96596962684977,2.1369139459137254,39.31028501397629,46.42009088633631,0.8584288753737739,0.7619265369283658,0.896941669690951
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_600_x264.mp4,640,480,1920,1080,600,x264,30,30,2.52,-1,-1,8,4,3,2,norm_lp3,44.44141896118544,43.03444333691648,44.44205703532373,43.0403575616558,43.55921752311879,43.55697486026421,60.02176524281347,60.0221239773874,58.947551125072266,4.042380387813748,0.9642016210453416,30.26561972331292,36.62523366800319,32.58516603024437,0.9578115962230836,35.01129361554868,29.30616117331452,34.52672059771141,32.67991247682644,29.87890664025105,43.28797718349218,2.1458906559015705,39.64646979974157,46.72398940697159,43.28618358563153,2.147719192148376,39.64163428388127,46.72751659613325,0.8598118775495116,0.7621790786894883,0.8970597010337509
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_2000_x264.mp4,640,480,1920,1080,2000,x264,30,30,2.92,-1,-1,8,4,3,2,mean,63.48372369555556,61.82578634888889,63.48059836444444,61.84811482333334,62.03238079777778,62.03296438444445,72.85413049888888,72.85358159222223,71.59659306333333,1.4217445677777778,0.9898678,31.04108670333333,38.19627285777777,33.21367952888889,0.9809490311111112,36.93762380555555,31.53473365333333,38.43213949888889,35.322573184444444,32.176366565555554,61.51596382222223,2.8071460388888894,57.08145909444444,65.83817005222222,61.51793704888888,2.8115959855555555,57.07510686777778,65.85059377111111,0.9726485122222224,0.80339069,0.9289393633333334
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_2000_x264.mp4,640,480,1920,1080,2000,x264,30,30,2.92,-1,-1,8,4,3,2,harmonic_mean,63.36758390810921,61.70872046207986,63.36452213583848,61.73065652327451,61.915387452931206,61.91590923676943,72.8062074850914,72.80564490723387,71.549015137168,1.2826535661804308,0.9898623619928224,31.03703639975774,38.19029954900651,33.206832675157386,0.980942250943537,36.92527688662836,31.52566874312285,38.40379249734293,35.307913328528954,32.16709384161759,61.40105601772282,2.790911969358226,56.97076372203613,65.7129686258167,61.40296128392936,2.795258810954721,56.96448925636949,65.72511263403199,0.9725632186731388,0.8033565845292985,0.928907053733103
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_2000_x264.mp4,640,480,1920,1080,2000,x264,30,30,2.92,-1,-1,8,4,3,2,geometric_mean,63.42545710906924,61.76701069356286,63.422363353720776,61.789142456760544,61.97367440393656,61.974227136205606,72.83001018046771,72.82945442371128,71.57263139771898,1.2986046067948225,0.989862332222288,31.0390037284848,38.19320772298726,33.21013895252459,0.9809421831567334,36.931280521753344,31.530077649559203,38.41760223475227,35.3150254167281,32.171603498956074,61.45828277696963,2.7961333233285965,57.02594604604573,65.77526789374595,61.46022219913184,2.8005180059503294,57.01963335364037,65.78755175519699,0.9725618162032108,0.8033523880462871,0.9289058068887454
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_2000_x264.mp4,640,480,1920,1080,2000,x264,30,30,2.92,-1,-1,8,4,3,2,percentile_50,63.841076,62.2001785,63.836653,62.224329,62.428132,62.423713000000006,73.0865555,73.08649199999999,71.82346000000001,1.2357795,0.989864,31.0615465,38.166679,33.091969500000005,0.9808005,36.8546855,31.5963765,38.3707895,35.270731,32.2240885,61.884875,2.846442,57.4062065,66.30946,61.886223,2.850579,57.4034645,66.3254825,0.974492,0.8041,0.927891
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_2000_x264.mp4,640,480,1920,1080,2000,x264,30,30,2.92,-1,-1,8,4,3,2,percentile_5,58.58750135,56.9808779,58.5833753,56.9967686,57.13167325,57.1276799,69.28963055,69.29061415,68.1715177,0.6936998,0.984597,30.54018535,37.458231600000005,32.6230069,0.97521695,35.94098785,30.7396691,36.80615385,34.20938915000001,31.34972875,56.70004805,2.3881117,52.37288885,60.52905985,56.7031988,2.39123675,52.3664919,60.5374817,0.94972145,0.7911021500000001,0.9174937
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_2000_x264.mp4,640,480,1920,1080,2000,x264,30,30,2.92,-1,-1,8,4,3,2,percentile_95,67.13070060000001,65.4626749,67.1201996,65.48513204999999,65.61661570000001,65.61721265,75.41353145,75.4128044,74.14836820000001,2.4954155999999994,0.9943153,31.53578535,38.931239950000005,34.2425626,0.98600715,38.046769350000005,32.2565076,40.01167395,36.6095248,32.93349415,65.04652705,3.1340349,60.5264669,69.74149544999999,65.0493317,3.13983705,60.5237375,69.75854770000001,0.98873185,0.81459985,0.94056745
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_2000_x264.mp4,640,480,1920,1080,2000,x264,30,30,2.92,-1,-1,8,4,3,2,norm_lp1,63.48372369555556,61.82578634888889,63.48059836444444,61.84811482333334,62.03238079777778,62.03296438444445,72.85413049888888,72.85358159222223,71.59659306333333,1.4217445677777778,0.9898678,31.04108670333333,38.19627285777777,33.21367952888889,0.9809490311111112,36.93762380555555,31.53473365333333,38.43213949888889,35.322573184444444,32.176366565555554,61.51596382222223,2.8071460388888894,57.08145909444444,65.83817005222222,61.51793704888888,2.8115959855555555,57.07510686777778,65.85059377111111,0.9726485122222224,0.80339069,0.9289393633333334
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_2000_x264.mp4,640,480,1920,1080,2000,x264,30,30,2.92,-1,-1,8,4,3,2,norm_lp2,63.540548603315024,61.88314807944538,63.537393033601845,61.90566858581239,62.08961347234302,62.090226790794944,72.8779052944556,72.87736306666211,71.62023042074972,1.556754870284862,0.9898732602377436,31.04315370586184,38.19933836526883,33.21725090456694,0.9809558716194244,36.94397178197511,31.53934607494425,38.44666117955862,35.330142268158426,32.181091853690816,61.57222127213436,2.817936825234624,57.13536296750435,65.89975341845364,61.5742268859146,2.822449914822962,57.12897109017591,65.9123129102534,0.9727344601778608,0.8034289247154273,0.9289728823101512
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_2000_x264.mp4,640,480,1920,1080,2000,x264,30,30,2.92,-1,-1,8,4,3,2,norm_lp3,63.59600296156403,61.93916776842209,63.5928184263159,61.9618758420396,62.14544528456557,62.14608724130774,72.9013445740427,72.90080885554991,71.64355301475852,1.694437918803673,0.989878712946,31.045205178275985,38.20240402854795,33.22085308574472,0.9809627046704488,36.95032344611766,31.54391598290741,38.46116340425736,35.337731728209725,32.18577999714615,61.627123653740384,2.828481868150589,57.18775208152413,65.96006622242362,61.62916030642134,2.833055545918177,57.18132050443725,65.9727574234136,0.9728196703802512,0.8034670909387406,0.9290063628906168
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_750_x264.mp4,1920,1080,1920,1080,750,x264,30,30,1.9,-1,-1,8,4,3,2,mean,44.78118904777778,42.94648609111111,44.77010213222222,42.93772603888889,44.712993464444445,44.72532925444444,62.467158714444444,62.48554284555557,61.033543300000005,3.3973671933333334,0.9253170022222222,32.04553058888889,38.33771745,37.90119522111111,0.9286079188888888,35.27258223444444,29.05770408333333,35.59793075,35.154743115555554,29.773141378888887,44.7058286,1.8784831188888889,41.89412192888889,48.19137808333334,44.71448999333334,1.875714595555556,41.91186844,48.19459639777777,0.7266325188888888,0.7475623488888888,0.8910198055555556
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_750_x264.mp4,1920,1080,1920,1080,750,x264,30,30,1.9,-1,-1,8,4,3,2,harmonic_mean,42.60314607196901,40.77662520760207,42.58658585743193,40.7621015868891,42.64651937438624,42.66429478769504,61.74364658166216,61.76441491402487,60.32704002633662,3.297941828384141,0.9245657139310924,31.979256284936422,38.32304912088792,37.88354636576942,0.928060750556028,35.21393157025953,28.92491325937385,35.566967794495284,35.12411644706462,29.65071438342648,42.749618360174914,1.8320425256288224,39.46881520139998,46.468941932403055,42.762823658696426,1.8293322668055487,39.49432951557925,46.47594735234447,0.7213105937323478,0.7459445989964855,0.8905874259608748
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_750_x264.mp4,1920,1080,1920,1080,750,x264,30,30,1.9,-1,-1,8,4,3,2,geometric_mean,43.678186876909706,41.845031085040624,43.664342851620056,41.83338361466457,43.66609867550963,43.68117644982938,62.10124164733684,62.1208352306746,60.67571626453663,3.331526049719861,0.9245327469285022,32.01133720232046,38.33018457520576,37.89213246518873,0.9280380788402453,35.24237743447336,28.98882133503955,35.58199426488734,35.13895799604857,29.709704202591507,43.714352176982246,1.8424917427959195,40.66717254787496,47.31960236258688,43.725304964828645,1.83974888095814,40.68884789296699,47.32474773664784,0.7202385995773817,0.7456622885175221,0.8905606856457579
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_750_x264.mp4,1920,1080,1920,1080,750,x264,30,30,1.9,-1,-1,8,4,3,2,percentile_50,44.50897,42.405108,44.488876,42.3944495,44.484973,44.5016805,62.49117,62.493054,60.9252435,3.2912645,0.9276515,31.941182,38.282375,37.82565,0.930453,35.1457515,28.821699,35.441308500000005,35.0045,29.5469855,44.4410785,1.871113,41.5677965,48.172588000000005,44.457933,1.8679055,41.5767565,48.1862925,0.72329,0.7493265,0.888794
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_750_x264.mp4,1920,1080,1920,1080,750,x264,30,30,1.9,-1,-1,8,4,3,2,percentile_5,30.31538595,28.89162895,30.29191395,28.87104755,30.56913,30.6162376,52.1399415,52.1672471,51.04492125,2.5062125,0.86501685,29.7609016,37.17243525,36.63731605,0.8774473,33.16098255,26.00841865,33.972572150000005,33.52074885,26.79560125,30.98807495,1.3731406,27.26178185,34.27472475,31.0018258,1.3697738,27.3149593,34.278490649999995,0.58175265,0.66032215,0.8474102
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_750_x264.mp4,1920,1080,1920,1080,750,x264,30,30,1.9,-1,-1,8,4,3,2,percentile_95,60.61846035,58.46821565,60.61021235,58.4684577,60.06244285,60.0634485,73.2431857,73.23900554999999,71.82472845000001,4.66131685,0.9742934,34.4413522,39.5963744,39.32246495,0.97098845,37.6932678,32.458288,37.4304366,37.08963455,33.084594849999995,59.75831705,2.50966975,57.95441844999999,62.83415375,59.76443145,2.5077291,57.96488909999999,62.8178515,0.86465945,0.8279122499999999,0.93373435
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_750_x264.mp4,1920,1080,1920,1080,750,x264,30,30,1.9,-1,-1,8,4,3,2,norm_lp1,44.78118904777778,42.94648609111111,44.77010213222222,42.93772603888889,44.712993464444445,44.72532925444444,62.467158714444444,62.48554284555557,61.033543300000005,3.3973671933333334,0.9253170022222222,32.04553058888889,38.33771745,37.90119522111111,0.9286079188888888,35.27258223444444,29.05770408333333,35.59793075,35.154743115555554,29.773141378888887,44.7058286,1.8784831188888889,41.89412192888889,48.19137808333334,44.71448999333334,1.875714595555556,41.91186844,48.19459639777777,0.7266325188888888,0.7475623488888888,0.8910198055555556
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_750_x264.mp4,1920,1080,1920,1080,750,x264,30,30,1.9,-1,-1,8,4,3,2,norm_lp2,45.84133766086052,44.0080418407264,45.83276823324159,44.0018945302416,45.72132018057473,45.73114069920722,62.82838216676526,62.84557845769911,61.38763627732581,3.468333506104175,0.926092923827503,32.079736567600904,38.345265027251656,37.91026956230867,0.9291724952847652,35.30286156835801,29.126880378815866,35.61390513449258,35.170604377077275,29.836821489102203,45.66289755436684,1.9146759944043024,43.06126172294866,49.0364419860141,45.66944694119179,1.9118531998404784,43.07548203316239,49.037824295232326,0.7328878644112534,0.7494427932262031,0.891478241204765
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_750_x264.mp4,1920,1080,1920,1080,750,x264,30,30,1.9,-1,-1,8,4,3,2,norm_lp3,46.84639011170407,45.01705884174571,46.840024550653126,45.01318685475357,46.68005931547117,46.68766222370192,63.18394907728858,63.199990985252086,61.73708912446288,3.5442190872165025,0.9268598910774272,32.11392539740023,38.352826174838,37.919355511904136,0.9297315024146628,35.333188444680594,29.196224906135768,35.62991255533843,35.186540098101,29.90064069816467,46.57569354350813,1.9504461554238075,44.153458252426006,49.84794903224235,46.58036865448052,1.9475434960911664,44.16468570691036,49.84763974176666,0.7389448374269779,0.7512995411660931,0.8919357063051796
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_1200_x264.mp4,1280,720,1920,1080,1200,x264,30,30,3.4,-1,-1,8,4,3,2,mean,64.09021549,62.28208696666667,64.09755078444445,62.293924777777775,63.15539644666666,63.14833247222222,75.11205076444445,75.11260423,73.71729811444445,2.8958147977777773,0.9768785711111112,33.32191470777778,38.82330130222222,35.80682988111111,0.9737381833333332,37.14394955555556,33.884101556666664,37.46043579,36.79209461555555,34.356541737777775,62.80758861111112,1.5829652922222224,60.35377474555556,65.48128052666667,62.79926668111112,1.580355571111111,60.35125578555556,65.46723203111111,0.895720878888889,0.8375452366666667,0.930795487777778
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_1200_x264.mp4,1280,720,1920,1080,1200,x264,30,30,3.4,-1,-1,8,4,3,2,harmonic_mean,63.52858304198776,61.71828808842158,63.5351009364106,61.72881021411,62.599625953022525,62.59339731897225,74.90826178348192,74.90928350967161,73.51564256836198,2.7773576652926084,0.9768106431397114,33.30766843361668,38.81399731544549,35.799921955200574,0.9736808771341569,37.12143697346626,33.800518425954486,37.43376945284148,36.76642812032247,34.28189486630306,62.2779192424822,1.5308923077240362,59.88787423832097,64.91316772422228,62.27030149832839,1.5286339369003743,59.88543746188126,64.90016651107952,0.8947701378925865,0.8371670043945059,0.9306674614754842
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_1200_x264.mp4,1280,720,1920,1080,1200,x264,30,30,3.4,-1,-1,8,4,3,2,geometric_mean,63.80917560617812,61.99972614294086,63.8161121345721,62.01091264720902,62.87712740420616,62.87047110746708,75.00951004001523,75.01029667597726,73.61576517497839,2.814033878831524,0.9768097005339844,33.31459786514285,38.81852448124506,35.80327442435234,0.9736800141433968,37.13238086799225,33.84116502136045,37.446696879075695,36.77886329746392,34.31818989738921,62.54218340260447,1.5398152466677038,60.12126900893443,65.19583288426092,62.534205243467504,1.5374722766759807,60.11878066465518,65.18229916574839,0.8947073551932438,0.8371275111053705,0.930662525583436
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_1200_x264.mp4,1280,720,1920,1080,1200,x264,30,30,3.4,-1,-1,8,4,3,2,percentile_50,64.59450749999999,62.793512,64.606255,62.80581,63.6558375,63.644535000000005,75.39903,75.391757,73.9757145,2.6231660000000003,0.978663,33.372764000000004,38.7696565,35.732678,0.9749275,37.067874,33.9004585,37.3600175,36.6611215,34.374217,63.2547675,1.5886075,61.13825,65.8834965,63.248204,1.5874365,61.1317405,65.85847749999999,0.9031385,0.841715,0.9310425
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_1200_x264.mp4,1280,720,1920,1080,1200,x264,30,30,3.4,-1,-1,8,4,3,2,percentile_5,53.40221135,51.9142354,53.40000655,51.91916335,52.7525091,52.7517021,68.06891205,68.07667715,66.82502805,2.0460629,0.95514785,32.16741725,37.91074365,35.0864773,0.95419425,35.715342750000005,31.0439946,36.028338700000006,35.3222037,31.68120565,52.531223,1.10771395,50.81873275,54.887596,52.531751750000005,1.1065228,50.81402785,54.86987035000001,0.82081355,0.7890144499999999,0.9040828
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_1200_x264.mp4,1280,720,1920,1080,1200,x264,30,30,3.4,-1,-1,8,4,3,2,percentile_95,72.56410345,70.59091155,72.570083,70.6191129,71.52673825000001,71.51735174999999,80.75473795,80.7504124,79.31443365,4.36017945,0.99053645,34.32959945,39.80643475,36.68050715,0.98682205,38.6368398,36.5074831,39.18853605,38.4211661,36.84963105,71.02013269999999,2.1626301,67.34836549999999,74.5566987,71.00763479999999,2.15835765,67.34693539999999,74.5350646,0.9496391,0.87192465,0.95240645
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_1200_x264.mp4,1280,720,1920,1080,1200,x264,30,30,3.4,-1,-1,8,4,3,2,norm_lp1,64.09021549,62.28208696666667,64.09755078444445,62.293924777777775,63.15539644666666,63.14833247222222,75.11205076444445,75.11260423,73.71729811444445,2.8958147977777773,0.9768785711111112,33.32191470777778,38.82330130222222,35.80682988111111,0.9737381833333332,37.14394955555556,33.884101556666664,37.46043579,36.79209461555555,34.356541737777775,62.80758861111112,1.5829652922222224,60.35377474555556,65.48128052666667,62.79926668111112,1.580355571111111,60.35125578555556,65.46723203111111,0.895720878888889,0.8375452366666667,0.930795487777778
