Dataset,Original_file_name,Distorted_file_name,Width_original,Height_original,Width,Height,Bitrate,Video_codec,FPS,Duration,MOS,CI,Computed_Mos,temporal_pooling,vmaf_v0.6.1,vmaf_v0.6.1neg,vmaf_float_v0.6.1,vmaf_float_v0.6.1neg,vmaf_float_b_v0.6.3,vmaf_b_v0.6.3,vmaf_float_4k_v0.6.1,vmaf_4k_v0.6.1,vmaf_4k_v0.6.1neg,cambi,float_ssim,psnr_y,psnr_cb,psnr_cr,float_ms_ssim,ciede2000,psnr_hvs_y,psnr_hvs_cb,psnr_hvs_cr,psnr_hvs,vmaf_float_b_v0.6.3_bagging,vmaf_float_b_v0.6.3_stddev,vmaf_float_b_v0.6.3_ci_p95_lo,vmaf_float_b_v0.6.3_ci_p95_hi,vmaf_b_v0.6.3_bagging,vmaf_b_v0.6.3_stddev,vmaf_b_v0.6.3_ci_p95_lo,vmaf_b_v0.6.3_ci_p95_hi,integer_vif_scale3
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1280x720_500_x264.mp4,1280,720,1920,1080,500,x264,30,30,1.44,-1,-1,norm_lp3,38.0279094585992,36.80154522820507,38.034543917074494,36.80878376984289,37.844816713125866,37.8381176279247,60.15984841915812,60.15292948911942,59.24136675171748,5.318578831964951,0.8359582593440742,28.457979386670377,40.19450112553295,41.02466143720884,0.8414076814473829,32.71586643614575,25.02572947803511,36.05114357224165,35.87480590652576,25.878505453424246,38.419802719650185,5.20626267292622,34.946095188352366,43.94817582281483,38.41398277646646,5.206127083213781,34.93941648623028,43.94210633744849,0.589324902775668
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_640x480_2000_x264.mp4,640,480,1920,1080,2000,x264,30,30,3.28,-1,-1,mean,62.22302162333333,60.491057963333326,62.22641207111111,60.50287070000001,60.51851505666667,60.51493390222223,75.41932716333334,75.41535431777777,74.13218461666666,3.2417791688888893,0.9661175855555556,30.54981064,41.85124231333334,43.18216700222223,0.952411271111111,36.43640411333333,29.21714439111111,38.85625472666666,39.41725413111112,30.07422863,60.78971827777777,2.403845375555556,57.29468929777777,65.09977577,60.78680803222223,2.4029799844444444,57.292371397777785,65.09476209111112,0.8904794822222223
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_640x480_2000_x264.mp4,640,480,1920,1080,2000,x264,30,30,3.28,-1,-1,harmonic_mean,61.10287181273737,59.37145728262844,61.10665833672587,59.38239116031732,59.39820134361364,59.39418719281304,75.0067265180861,75.00260151759618,73.71347825299411,1.2802405181576195,0.965834864899444,30.40478846537108,41.7063658338017,43.060893806302985,0.9519742861437988,36.12533164247965,28.96766908586386,38.61918757875267,39.23177538945305,29.832039934143843,59.763930205945385,2.27790152929496,56.18678883838716,64.13635099100449,59.76067734997186,2.27709395461674,56.18443223962871,64.13079535772957,0.8873879864824612
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_640x480_2000_x264.mp4,640,480,1920,1080,2000,x264,30,30,3.28,-1,-1,geometric_mean,61.6667573246125,59.93451260540668,61.67034023805976,59.94585679461411,59.96185410452845,59.95806231053529,75.20644160151755,75.20239021121822,73.91553042433424,1.3583000278240112,0.9658285048879756,30.47581868173452,41.77778608950575,43.12024464438027,0.9519607240303528,36.27721508482509,29.09035899548787,38.73560604439639,39.322435875360576,29.951182572350728,60.27850682804909,2.309672034997001,56.74583660921695,64.61436099414954,60.275429652892136,2.308841590273661,56.74349984362645,64.60908061797366,0.8871368555245631
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_640x480_2000_x264.mp4,640,480,1920,1080,2000,x264,30,30,3.28,-1,-1,percentile_1,42.77654673,41.2303028,42.77805718,41.2369813,41.35902711,41.35722113,64.19584349,64.19444465000001,63.04412083,0.0729622499999999,0.90114604,25.8716352,36.55196628,38.57757951,0.87715494,29.96047753,23.30299742,32.916327100000004,34.234721920000005,24.17445216,42.37728393,1.5767308,38.41699786,47.15198035,42.37597961,1.57568909,38.41698832,47.14827165,0.71781103
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_640x480_2000_x264.mp4,640,480,1920,1080,2000,x264,30,30,3.28,-1,-1,percentile_5,47.76039615,46.21529825,47.77561675,46.2277253,46.31688295,46.312196400000005,66.77036375,66.75318695,65.59303825,0.11505055,0.91793725,26.7009092,37.22976565,39.45107005,0.8925398,30.83770965,24.35402365,33.44971255,34.981274500000005,25.21943925,47.27907265,1.67951125,43.46553145,51.7768998,47.27125715,1.67802865,43.4664931,51.7727128,0.7439123
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_640x480_2000_x264.mp4,640,480,1920,1080,2000,x264,30,30,3.28,-1,-1,percentile_95,75.3869147,73.59777709999999,75.38530564999999,73.60387675,73.52853575,73.52368855,85.09265045,85.0884189,83.68585565000001,10.357574199999998,0.9901802,33.1268654,45.2006893,47.1229658,0.9840729,41.89971825,32.6050759,43.4372314,43.6216477,33.43193814999999,73.44891509999998,3.6505486499999984,69.73495809999997,78.34337124999999,73.44266764999998,3.649590049999999,69.73252484999998,78.34463604999999,0.97784925
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_640x480_2000_x264.mp4,640,480,1920,1080,2000,x264,30,30,3.28,-1,-1,norm_lp1,62.22302162333333,60.491057963333326,62.22641207111111,60.50287070000001,60.51851505666667,60.51493390222223,75.41932716333334,75.41535431777777,74.13218461666666,3.2417791688888893,0.9661175855555556,30.54981064,41.85124231333334,43.18216700222223,0.952411271111111,36.43640411333333,29.21714439111111,38.85625472666666,39.41725413111112,30.07422863,60.78971827777777,2.403845375555556,57.29468929777777,65.09977577,60.78680803222223,2.4029799844444444,57.292371397777785,65.09476209111112,0.8904794822222223
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_640x480_2000_x264.mp4,640,480,1920,1080,2000,x264,30,30,3.28,-1,-1,norm_lp2,62.75288008592167,61.02163478875536,62.75609713238681,61.03396286082544,61.04867065107063,61.04527933525012,75.64143848393942,75.63754752220099,74.35966130422392,4.721168867577374,0.9664016050399366,30.621659832541187,41.92307471388571,43.2437639996468,0.952852576393211,36.59356185686314,29.338519832114493,38.97454645129301,39.51124695440866,30.192242091480423,61.28009328852049,2.547421178165819,57.813755997318125,65.57875554710387,61.27733369962574,2.546524366005024,57.811456369873326,65.57398725986019,0.893644067415247
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_640x480_2000_x264.mp4,640,480,1920,1080,2000,x264,30,30,3.28,-1,-1,norm_lp3,63.25813877454131,61.52796561201534,63.26120050987543,61.540853268699166,61.55401676942984,61.55079561087442,75.87419046029464,75.87038541679836,74.5997293305434,5.746215288413914,0.966680596142208,30.69126241971971,41.99322676894448,43.304980931143376,0.9532846814347656,36.74816658544876,29.45426515952222,39.09024854645473,39.604228863159065,30.30501019863563,61.751157250999135,2.7772566512976704,58.30576502797717,66.05351364420395,61.74853212248203,2.776372611818876,58.30348442244371,66.04896701475954,0.8966316523536034
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.0,-1,-1,mean,35.403715945555554,34.292261984444444,35.40962964111111,34.29842266222222,35.62584762555556,35.61998817888889,59.97643883888889,59.97074426666667,59.07432309222222,2.18886146,0.7615745444444444,27.140782365555552,39.60438536111112,40.25800176,0.7796178244444445,30.805665916666666,23.07406558555556,35.10851169,34.64781645666666,23.964485432222222,36.41950623888889,4.227932056666667,29.86614747333333,43.991784664444445,36.41433642333333,4.2286792177777786,29.858928532222222,43.98778625333333,0.4966010433333333
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.0,-1,-1,harmonic_mean,32.26038089192315,31.403196797606988,32.2651743516946,31.407839814229103,32.77658078815966,32.7717862066362,58.94889112614702,58.94354121817172,58.0964438931581,1.0373529887439856,0.7511904420504925,26.63862318802845,39.44108114106187,40.13545150950923,0.7709856673067148,30.311909585883,22.39857161168345,34.8944285910143,34.513886913232305,23.32378835562461,33.67180659366918,3.302529188562384,23.29872673639367,42.65638534311891,33.66752597108857,3.303777271364784,23.2933993422364,42.65269784786715,0.4795670979256061
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.0,-1,-1,geometric_mean,33.80401718381124,32.816379336754046,33.80934548537743,32.82173597261954,34.16580804358405,34.16050275733146,59.451496315002565,59.44597319270221,58.57274931905268,1.075511652973316,0.7491844754322831,26.88151457596182,39.52178357464236,40.19572647271559,0.7695006148780162,30.552226325462712,22.72236276060265,34.99997820556028,34.57961009647267,23.631523636947463,35.02327084711132,3.596280565918001,26.799771325109408,43.28774045590696,35.01856683623106,3.5974216426430314,26.793483578824112,43.28390652356502,0.4699230605010978
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.0,-1,-1,percentile_1,16.52894795,16.06958436,16.53183872,16.07065698,17.922650660000002,17.92006037,41.864846830000005,41.86002247,41.57313144,0.11647614,0.52219246,21.15863922,33.843984629999994,34.42601561,0.55894817,24.39132081,16.73576254,29.10552816,28.71604746,17.6394931,17.70637961,1.05285598,7.89544138,29.61359167,17.70358177,1.0532121099999998,7.893963579999999,29.60698461,0.26217846
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.0,-1,-1,percentile_5,19.6377929,19.5447001,19.6383138,19.55062655,20.49467185,20.49247315,47.93774015,47.93835475,47.7924516,0.1821991,0.5457425499999999,21.80483905,34.756555600000006,36.69427815,0.57957705,25.0452806,17.406561449999998,30.132906050000003,31.2381756,18.3387901,21.4171232,1.5256144,10.6989853,33.25616805,21.41953735,1.5277624,10.69493395,33.2554939,0.28097095
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.0,-1,-1,percentile_95,54.4825654,52.6014667,54.47663455,52.595619000000006,54.397134,54.4028176,72.50033284999999,72.48719919999999,71.1814043,8.202241249999998,0.9211518,32.9177533,42.77030675,43.3625313,0.92758295,36.524972000000005,29.42926045,38.5278418,37.6194311,30.24382275,54.80109395,8.533543149999998,50.8446348,61.2736888,54.8014151,8.534950299999998,50.81020529999999,61.2613276,0.7485681
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.0,-1,-1,norm_lp1,35.403715945555554,34.292261984444444,35.40962964111111,34.29842266222222,35.62584762555556,35.61998817888889,59.97643883888889,59.97074426666667,59.07432309222222,2.18886146,0.7615745444444444,27.140782365555552,39.60438536111112,40.25800176,0.7796178244444445,30.805665916666666,23.07406558555556,35.10851169,34.64781645666666,23.964485432222222,36.41950623888889,4.227932056666667,29.86614747333333,43.991784664444445,36.41433642333333,4.2286792177777786,29.858928532222222,43.98778625333333,0.4966010433333333
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.0,-1,-1,norm_lp2,36.9377257445075,35.72151366254331,36.94422128089538,35.72848702639689,37.047184445366405,37.040775224576855,60.51341062456374,60.50755463120492,59.59245621183429,3.3857500526735507,0.7731112952511229,27.394171155096025,39.68445608014906,40.31909138008516,0.7891161986196864,31.0529936211998,23.416620208089515,35.21334755367108,34.714443329619165,24.28920586736369,37.76473415223654,4.878988137398695,32.33984210852557,44.745551623899765,37.75909472573294,4.879451221105383,32.3317798212626,44.74137855932962,0.5218776047938795
